timestamp_s,can_id_hex,dlc,data_hex,is_extended,is_remote
54.686233,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.687223,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
54.695226,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.696303,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
54.706232,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.710180,0C00000B,8,30 FF FF FA FF FF FF 63,1,0
54.710759,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
54.712205,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.714231,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
54.716193,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
54.716752,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.718220,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.726184,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
54.726753,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.735220,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.746228,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.756280,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.762208,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.766228,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.767231,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.775222,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.776278,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
54.786233,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.787220,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
54.796283,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.797243,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
54.806230,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.810194,0C00000B,8,30 FF FF FA FF FF FF 14,1,0
54.810757,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
54.812205,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.814270,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
54.816216,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
54.816779,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.818248,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.826239,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
54.826793,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.835280,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.836207,0C00290B,8,30 FF FF 7D FF FF FF 66,1,0
54.846267,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.856348,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.862260,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.866264,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.867264,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.875299,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.876323,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
54.886458,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.887267,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
54.895350,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.896340,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
54.906143,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.907149,18FEDF00,8,84 FF FF FF 7D FF FE 00,1,0
54.910212,0C00000B,8,30 FF FF FA FF FF FF 25,1,0
54.910796,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
54.912240,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.914188,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
54.916130,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
54.916702,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.918179,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.926139,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
54.926708,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.935184,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.946187,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.956239,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.962163,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
54.966187,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.967186,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
54.975183,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.976229,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
54.986187,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.987168,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
54.995187,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
54.996255,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
55.006183,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.010140,0C00000B,8,30 FF FF FA FF FF FF 36,1,0
55.010711,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
55.012161,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.014271,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
55.016220,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
55.016788,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.018265,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.026221,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
55.026791,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.035261,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.036210,0C00290B,8,30 FF FF 7D FF FF FF 77,1,0
55.046273,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.056323,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.062246,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.066274,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.067274,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.075279,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.076319,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
55.083151,18FEF40B,8,00 FF FF FF FF FF FF DF,1,0
55.086269,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.087262,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
55.096325,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.097286,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
55.106272,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.110231,0C00000B,8,30 FF FF FA FF FF FF 47,1,0
55.110799,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
55.112243,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.114271,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
55.116222,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
55.116792,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
